cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,email,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
4331,0,1,0,36.92,22.72,2486.52,283.28,ramon.cano@example.com,Spain,male,2021-03-05,Credit cards,98,1158,MasterCard,41,78
8468,1,1,0,29.8,30.68,4582.36,398.2,tilde.christensen@example.com,Denmark,female,2021-02-12,Bank transfers,215,1277,Amex,72,41
361,0,1,1,10.6,43.24,4361.68,237.04,lillian.gilbert@example.com,United Kingdom,female,2021-01-19,E-Wallet,275,1238,Amex,6,69
1879,1,1,1,17.88,27.88,3096.04,494.52,severin.lefebvre@example.com,Switzerland,male,2021-03-04,Mobile,71,1030,JBC,19,84
9929,0,1,1,37.84,46.52,1976.16,663.32,victor.fabre@example.com,Switzerland,male,2021-02-12,Credit cards,198,1118,MasterCard,55,25
2702,1,1,0,20.76,48.44,4110.48,320.52,rose.hughes@example.com,New Zealand,female,2021-01-06,Credit cards,69,1255,Visa,63,90
9421,0,0,1,4.92,1.56,4160.2,254.8,grayson.walker@example.com,New Zealand,male,2021-02-16,E-Wallet,74,1050,MasterCard,1,40
5807,0,0,1,5.28,23.12,3532.32,467.8,edna.obrien@example.com,United States,female,2021-03-03,Prepaid cards,209,1121,JBC,70,56
8260,0,1,0,47.28,26.44,4945.76,605.24,phoebe.jensen@example.com,Ireland,female,2021-03-14,Credit cards,211,1099,JBC,3,21
7150,1,1,1,47.04,44,4171.16,108.84,balduino.sales@example.com,Brazil,male,2021-02-06,Credit cards,89,1014,Amex,56,14
2226,0,0,1,17.96,24.64,4365.6,990.52,leah.martin@example.com,United Kingdom,female,2021-03-09,Bank transfers,229,1085,MasterCard,64,22
997,0,0,0,5.16,9.12,4226.76,852.4,mhy.shylyrd@example.com,Iran,female,2021-03-17,E-Wallet,51,1045,Visa,34,1
5589,1,1,1,17,12.16,2513.88,248.8,emil.halonen@example.com,Finland,male,2021-01-10,E-Wallet,85,1239,MasterCard,92,86
8051,1,0,1,47.88,1,4555.32,396,marion.lefebvre@example.com,France,female,2021-01-06,Prepaid cards,14,1031,MasterCard,27,91
3888,0,0,0,21.32,44.56,1442.88,691.64,eva.morin@example.com,Canada,female,2021-02-21,Credit cards,281,1101,JBC,20,10
4371,0,0,0,11.88,35.88,2155.28,910.48,aleksander.saathoff@example.com,Germany,male,2021-03-03,Credit cards,174,1165,MasterCard,4,20
4549,1,0,0,45.84,8.68,1022.68,79.28,lidwina.plath@example.com,Germany,female,2021-03-22,Credit cards,34,1129,JBC,85,51
2670,1,0,1,33.48,39.8,3312.4,522.04,barbie.pires@example.com,Brazil,female,2021-01-05,Mobile,129,1109,Visa,23,61
9630,1,0,1,39.44,7.36,4829,548.36,brennan.brown@example.com,United States,male,2021-01-23,Credit cards,220,1126,Visa,6,85
8615,0,0,0,44.36,28.12,2384.84,69.92,paul.barnett@example.com,United Kingdom,male,2021-03-31,Mobile,192,1162,MasterCard,66,74
1045,1,1,0,43.32,33.44,3477.08,261.08,xenocrates.dacruz@example.com,Brazil,male,2021-03-08,Bank transfers,42,1114,Visa,67,40
578,1,0,0,48.4,27,2284.64,735.92,marion.fernandez@example.com,Australia,male,2021-03-03,Credit cards,260,1059,JBC,51,96
7343,0,1,0,19.04,44.64,4764.96,832.12,alette.evensen@example.com,Norway,female,2021-01-23,Mobile,170,1095,Amex,66,32
2583,0,0,1,31.76,35.44,3252.28,508.72,angela.velasco@example.com,Spain,female,2021-02-08,Bank transfers,123,1130,Visa,79,100
9667,0,0,0,26.88,21.76,2151.2,430.48,amina.dumas@example.com,Switzerland,female,2021-01-18,Prepaid cards,161,1008,Visa,83,98
8081,0,1,0,31.8,49.44,1256.52,108.24,amelia.wilson@example.com,Canada,female,2021-02-02,Credit cards,177,1168,MasterCard,97,42
3703,0,0,1,14.36,18.96,1308.68,511.36,hunter.edwards@example.com,New Zealand,male,2021-01-03,Prepaid cards,168,1192,Visa,78,91
8724,0,1,0,12.04,36.12,3372.96,433.84,mhmdmyn.jaafry@example.com,Iran,male,2021-02-19,Mobile,140,1074,Amex,50,72
136,0,0,1,10.36,37.8,3420.32,568.92,hsn.mwswy@example.com,Iran,male,2021-01-11,Mobile,264,1134,Amex,92,82
6369,0,1,1,4.12,27.68,1197.44,405.32,niklas.justi@example.com,Finland,male,2021-03-28,Credit cards,49,1300,JBC,2,9
6800,1,0,0,19.36,1.56,2454.12,304.8,ece.aksit@example.com,Turkey,female,2021-02-14,Prepaid cards,197,1245,MasterCard,72,47
7486,0,1,1,40.84,2.96,1947.64,170.52,aw.mrdy@example.com,Iran,female,2021-02-09,E-Wallet,131,1168,Visa,80,53
3039,0,0,1,18.92,47,3829.24,994.4,ava.sanders@example.com,Australia,female,2021-02-28,Bank transfers,178,1116,Amex,47,94
3711,0,0,0,38.52,26.76,3607.68,258.56,salvador.barnes@example.com,United States,male,2021-01-02,Bank transfers,270,1222,Amex,10,57
1057,1,1,0,29.2,8.28,2405.44,655.76,sanni.rautio@example.com,Finland,female,2021-01-21,Prepaid cards,140,1296,MasterCard,41,14
8848,1,0,1,28.56,23.72,1223,287.2,leo.meunier@example.com,France,male,2021-03-11,Prepaid cards,43,1009,Amex,16,51
6911,0,1,1,27.96,25.88,1881.04,393.08,zoneide.lopes@example.com,Brazil,female,2021-02-16,E-Wallet,182,1269,Amex,78,78
994,1,0,0,7.08,10.52,2766.8,152.8,arvin.tande@example.com,Norway,male,2021-03-12,Bank transfers,52,1220,Visa,92,69
2340,1,0,0,2.44,45.16,3633.4,583.36,synne.brovold@example.com,Norway,female,2021-03-21,Credit cards,84,1219,Visa,56,52
3467,1,1,1,9.76,22.48,3593.36,545.2,mason.foster@example.com,Ireland,male,2021-01-23,E-Wallet,79,1035,MasterCard,55,6
4954,0,1,0,11.64,5.36,4774.36,513.8,perry.gonzalez@example.com,Australia,male,2021-03-22,E-Wallet,190,1252,Visa,88,5
6923,0,1,1,20.52,31.36,4410.24,723.04,vanessa.martin@example.com,Australia,female,2021-02-16,Credit cards,187,1066,Amex,65,56
2475,0,1,0,3.32,25.48,1519.28,470.12,agnethe.folkedal@example.com,Norway,female,2021-01-24,Bank transfers,201,1144,JBC,1,31
9484,1,0,0,44.64,30.16,2903.64,901.48,emilia.tanner@example.com,Finland,female,2021-03-24,Bank transfers,30,1208,Amex,34,67
2930,1,1,0,32.52,2.6,3417.2,824.76,lilja.moilanen@example.com,Finland,female,2021-02-27,E-Wallet,254,1218,Visa,11,63
1696,0,1,1,21.68,26.2,2168.08,841.32,bjorn.sollie@example.com,Norway,male,2021-04-01,Credit cards,29,1075,MasterCard,16,82
3453,1,1,1,47.08,38,1158.04,457.6,eduardo.leon@example.com,Spain,male,2021-03-31,Bank transfers,282,1006,Visa,33,6
7055,1,1,1,18,3.12,2040.44,367.6,asuncion.diaz@example.com,Spain,female,2021-02-23,E-Wallet,112,1264,MasterCard,68,25
4385,1,1,0,33.44,16.32,4883.96,242.2,charlotte.blanc@example.com,France,female,2021-02-24,E-Wallet,20,1195,JBC,71,36
634,1,0,1,44.32,41.56,3265.64,169.6,ceyhun.cevik@example.com,Turkey,male,2021-02-26,Credit cards,255,1235,MasterCard,22,21
4544,1,0,0,5.4,29.76,2455,252.76,noham.aubert@example.com,France,male,2021-01-27,E-Wallet,210,1147,MasterCard,15,53
680,0,0,1,31.68,17.4,3808.56,352.24,tobias.andersen@example.com,Denmark,male,2021-02-19,Credit cards,149,1248,Amex,98,5
2190,0,1,1,32.16,43.92,1016.24,710.2,cassandre.olivier@example.com,France,female,2021-01-28,Credit cards,19,1293,Amex,4,35
2240,0,0,0,1.44,39.96,1391.2,842.8,vanessa.carlson@example.com,Ireland,female,2021-03-24,E-Wallet,208,1030,MasterCard,7,20
3410,0,1,1,23.32,10.28,4540.76,221.04,mariana.damata@example.com,Brazil,female,2021-01-03,Bank transfers,75,1236,Amex,49,97
686,1,1,0,33,14.56,4067.04,806.84,emma.claire@example.com,Canada,female,2021-02-18,Bank transfers,245,1029,MasterCard,76,51
8114,0,0,1,22.88,33.68,3477.08,727,terri.morgan@example.com,Australia,female,2021-02-20,Prepaid cards,219,1123,MasterCard,30,28
604,0,0,0,19.96,36.28,2116.28,119.48,leroy.jones@example.com,Ireland,male,2021-01-08,Prepaid cards,188,1245,Amex,49,98
4255,0,1,1,17.16,22.72,1540.84,590.76,niklas.heiberg@example.com,Norway,male,2021-01-08,Mobile,244,1112,Amex,62,61
756,1,1,0,48.84,34.08,2835.4,796.4,nina.lopez@example.com,France,female,2021-02-14,Credit cards,300,1243,JBC,44,82
8906,0,0,1,44.32,36.84,2993.96,594.92,gustavo.hernandez@example.com,Spain,male,2021-03-28,E-Wallet,98,1001,MasterCard,78,42
1300,0,0,0,39.64,32.64,2259.84,263.36,maiara.pires@example.com,Brazil,female,2021-03-09,Mobile,158,1238,MasterCard,97,90
6241,1,0,1,15.72,37.6,4992.12,795.48,necati.ozgorkey@example.com,Turkey,male,2021-03-28,Prepaid cards,288,1187,Amex,87,13
3118,1,0,1,46.24,2.92,2745.88,797.6,konsta.pakkala@example.com,Finland,male,2021-02-17,Bank transfers,111,1113,MasterCard,99,14
9707,0,0,0,33.8,8.6,2388.2,359.24,ln.sltnynjd@example.com,Iran,female,2021-03-31,Credit cards,261,1114,Amex,18,56
1479,1,1,0,13.6,49.84,4418.76,267.84,kelly.black@example.com,Ireland,female,2021-03-23,Bank transfers,240,1087,Amex,75,47
5715,0,0,1,33.56,48.44,3700.52,524,ayse.koyuncu@example.com,Turkey,female,2021-02-25,Prepaid cards,251,1227,MasterCard,93,5
826,1,1,1,23.4,27.96,1424.96,523.8,tiziano.roux@example.com,Switzerland,male,2021-01-17,Credit cards,176,1294,Visa,87,3
1061,0,0,0,6.64,40.16,1967.92,103.52,romario.kasius@example.com,Netherlands,male,2021-03-05,Bank transfers,46,1275,JBC,54,97
4267,1,0,0,21.44,32.32,4437.88,625.24,niklas.kilpela@example.com,Finland,male,2021-02-26,E-Wallet,239,1234,JBC,66,81
2252,1,0,1,19.32,6.32,1303.68,672.32,antonio.scott@example.com,Australia,male,2021-03-06,Bank transfers,65,1217,Amex,12,6
6491,1,1,1,34.04,17.68,2958.96,944.92,maxime.carpentier@example.com,France,male,2021-03-26,E-Wallet,72,1051,Amex,97,47
5162,1,1,0,30.04,48.64,3736.84,764.24,glen.hansen@example.com,Australia,male,2021-02-28,Mobile,297,1184,MasterCard,97,15
2211,1,1,0,48.24,42.56,3169.08,278,justin.stewart@example.com,United States,male,2021-03-27,Bank transfers,251,1259,JBC,15,73
2299,1,1,1,42,35.88,3078.44,121.72,frederik.pedersen@example.com,Denmark,male,2021-02-07,Bank transfers,248,1285,Amex,16,7
4484,1,0,1,34.28,18.08,1958.56,183.84,topias.lehtonen@example.com,Finland,male,2021-03-10,Mobile,34,1181,JBC,46,56
2171,1,1,1,44.24,10.2,1456.36,965.04,volkan.durmaz@example.com,Turkey,male,2021-03-08,Bank transfers,7,1127,Visa,86,25
2663,0,1,0,13.72,4.52,4936.72,184.04,emily.harcourt@example.com,Canada,female,2021-02-23,Credit cards,151,1036,Amex,4,30
9310,1,0,0,36.28,38,4573.6,825.64,same.hall@example.com,United Kingdom,male,2021-02-09,Bank transfers,254,1020,JBC,36,35
4781,0,0,0,41.84,7.64,3349.56,156.68,ellie.armstrong@example.com,United Kingdom,female,2021-02-14,Credit cards,69,1300,JBC,23,62
4227,1,0,1,14.28,47.16,3280.2,757.44,jerry.graves@example.com,United States,male,2021-02-22,Mobile,112,1119,Visa,52,81
4472,0,1,0,2.4,26.68,1191.52,131.6,mestan.mayhos@example.com,Turkey,female,2021-03-11,Prepaid cards,173,1175,Visa,66,97
1368,0,0,1,28.88,7.84,2040,496.28,raquelen.ribeiro@example.com,Brazil,female,2021-01-13,Prepaid cards,274,1015,JBC,65,58
7836,1,1,0,40,17.52,4319.24,558.52,julie.christensen@example.com,Denmark,female,2021-02-11,Prepaid cards,72,1103,Amex,70,58
7834,1,0,1,9.04,41.4,2900.2,665.28,pat.simpson@example.com,United Kingdom,male,2021-01-22,Prepaid cards,107,1231,Amex,46,23
9821,0,1,1,44,18.08,4991.76,687.68,indiara.souza@example.com,Brazil,female,2021-03-26,Credit cards,54,1079,MasterCard,84,8
202,0,1,1,26.44,47.28,4490.48,599.44,ann.campbell@example.com,Australia,female,2021-02-07,E-Wallet,62,1117,MasterCard,75,45
8754,1,0,0,24.84,46.28,2078.6,250.28,addison.levesque@example.com,Canada,female,2021-03-08,E-Wallet,18,1280,Amex,39,76
6071,1,1,1,20.88,14.52,1082.68,798.04,diocleia.dapaz@example.com,Brazil,female,2021-03-22,Mobile,249,1155,Visa,93,47
3213,0,0,1,31.12,16.76,2887.92,924.32,mhmdmhdy.slry@example.com,Iran,male,2021-03-09,Credit cards,235,1217,MasterCard,48,38
5218,0,0,1,37.8,30.64,2645.72,922.8,tomas.medina@example.com,Spain,male,2021-03-10,Credit cards,128,1161,JBC,89,31
9642,1,0,0,16.2,43.08,4079,900.52,addison.baker@example.com,United States,female,2021-01-25,Bank transfers,29,1191,JBC,46,62
5599,0,1,0,32.44,37.48,3807.88,289.68,buse.kocoglu@example.com,Turkey,female,2021-01-31,E-Wallet,12,1013,JBC,46,96
8134,1,0,0,4.28,13.96,2753.36,676.24,luukas.manninen@example.com,Finland,male,2021-03-18,Bank transfers,1,1114,MasterCard,60,96
5014,1,0,1,11.56,1.92,4162.44,248.48,george.roussel@example.com,Switzerland,male,2021-03-26,E-Wallet,111,1020,Visa,88,91
8454,0,1,1,34.88,24.88,1106.96,131.72,theo.andersen@example.com,Canada,male,2021-01-01,E-Wallet,173,1003,MasterCard,60,48
2006,0,1,0,6.24,21.36,2565.88,849.96,amalie.sorensen@example.com,Denmark,female,2021-02-24,Credit cards,160,1048,Amex,69,66
6034,1,0,1,39.84,48.76,3290.88,849.88,chiara.roger@example.com,France,female,2021-01-13,Credit cards,260,1177,JBC,84,63
7822,1,1,1,10.84,27.2,3090.2,760.48,angela.parra@example.com,Spain,female,2021-03-21,E-Wallet,67,1221,Amex,90,15
6424,1,1,1,12.16,37.2,3525.44,979.92,kurt.graves@example.com,United States,male,2021-03-01,Mobile,281,1185,Amex,91,10
4901,1,0,1,41.56,48.76,2918.36,574.92,hilla.aro@example.com,Finland,female,2021-01-05,Mobile,119,1037,Visa,65,78
8469,0,0,1,12.68,2.64,3349.44,449.84,josefine.poth@example.com,Germany,female,2021-02-21,Bank transfers,30,1193,MasterCard,34,44
2258,0,1,1,7.92,28.6,2193.72,59.96,willemien.vandeschoot@example.com,Netherlands,female,2021-02-03,Bank transfers,82,1272,Visa,25,59
165,0,1,1,20.64,3.72,4764.68,963.68,lucasorluke.ruiz@example.com,United Kingdom,male,2021-01-16,Bank transfers,244,1158,MasterCard,41,75
1304,0,1,1,10.76,39.56,1096.16,507,vildan.orge@example.com,Turkey,female,2021-02-24,Prepaid cards,163,1116,JBC,62,53
6912,0,1,0,27.96,3.24,3168.48,237.8,fernando.harvey@example.com,United Kingdom,male,2021-01-24,Mobile,193,1242,MasterCard,63,12
5282,0,1,1,22.32,18.36,3460.52,425.88,mila.hall@example.com,New Zealand,female,2021-01-16,Prepaid cards,104,1290,Amex,90,55
3545,1,1,1,29.2,35.68,3609.16,245.04,ezra.ezendam@example.com,Netherlands,male,2021-03-21,Bank transfers,157,1093,Amex,72,2
2866,0,1,0,45.12,24.36,3388.4,861.52,pavan.diependaal@example.com,Netherlands,male,2021-03-17,E-Wallet,1,1285,Visa,12,9
5667,1,0,1,11.28,19.96,1777.68,959.16,djino.koster@example.com,Netherlands,male,2021-02-09,Prepaid cards,229,1280,Visa,35,73
463,0,1,1,32.76,24.52,1473.68,119.12,floyd.bowman@example.com,Australia,male,2021-02-07,Credit cards,112,1053,JBC,37,46
9024,1,1,0,4.96,42.44,2185.4,974.6,selma.lemoine@example.com,Switzerland,female,2021-02-13,Mobile,276,1132,Visa,4,93
4858,0,1,0,4.12,25.8,2533.8,246.44,emily.robinson@example.com,New Zealand,female,2021-02-27,Credit cards,9,1077,Visa,92,78
327,1,1,0,47.56,23.68,1897.2,671.52,suzanne.barnes@example.com,United Kingdom,female,2021-02-10,Bank transfers,154,1233,MasterCard,73,57
2092,1,0,1,5.28,8.04,2202.04,557.16,amorim.peixoto@example.com,Brazil,male,2021-03-27,Mobile,63,1295,Amex,87,85
3527,0,0,1,35.76,21.84,4592.6,995.36,isaac.thomas@example.com,France,male,2021-02-23,Mobile,85,1162,MasterCard,31,52
4285,1,1,0,1.36,41.88,1771.28,391.12,mhmdth.sdr@example.com,Iran,male,2021-03-01,Bank transfers,189,1279,Visa,23,12
8706,0,1,0,13.12,30.84,3963.4,499.72,kira.vandedonk@example.com,Netherlands,female,2021-03-25,Credit cards,60,1209,MasterCard,13,60
1702,1,1,0,34.6,42.68,4904.56,279.36,hugo.skinstad@example.com,Norway,male,2021-01-19,Prepaid cards,237,1034,Visa,95,30
3745,0,1,1,46.32,9.64,2112.6,438.6,freja.christensen@example.com,Denmark,female,2021-02-06,Prepaid cards,212,1077,Amex,80,28
5112,0,1,0,38,2.6,4871.76,65.88,licinio.vieira@example.com,Brazil,male,2021-03-26,Credit cards,70,1017,Amex,75,83
528,1,0,1,4.76,48.16,3094.8,287.32,wade.hanson@example.com,United Kingdom,male,2021-02-24,Bank transfers,187,1226,Visa,54,23
3765,0,0,0,18.6,47,1946.4,802.92,maia.anderson@example.com,New Zealand,female,2021-01-07,Credit cards,101,1247,Visa,36,88
2911,0,1,1,27.36,43.96,3654.44,911.84,jacob.sirko@example.com,Canada,male,2021-03-20,Mobile,182,1221,MasterCard,76,72
3093,0,0,0,40.96,28,3544.8,967.68,adalsino.moraes@example.com,Brazil,male,2021-02-08,Credit cards,262,1258,Amex,17,12
3913,0,0,0,10.48,45.36,2314.44,80,teresa.vazquez@example.com,Spain,female,2021-02-25,Prepaid cards,160,1289,Amex,80,51
7557,1,0,0,3.92,1.48,4351.6,673.8,adelheid.panzer@example.com,Germany,female,2021-03-24,E-Wallet,220,1291,Visa,84,79
2844,1,0,1,8.44,22.32,3071.2,146.48,hero.defrel@example.com,Netherlands,male,2021-01-11,Bank transfers,230,1179,Visa,83,88
6042,1,0,0,14.72,10.48,3785.52,124,onal.besok@example.com,Turkey,male,2021-03-12,Credit cards,204,1264,Visa,52,97
2814,0,1,1,47.72,4.56,2018,788.2,evelyn.ryan@example.com,United States,female,2021-01-20,Prepaid cards,173,1048,Amex,52,69
5970,0,0,0,34.28,9.24,2469.64,337,vilho.lassila@example.com,Finland,male,2021-02-08,Bank transfers,300,1017,JBC,80,60
4513,1,0,0,27.64,42.36,4197.12,588.84,sander.poulsen@example.com,Denmark,male,2021-01-27,Mobile,90,1021,Amex,18,84
3949,0,0,0,47.2,40.28,3049.08,124.96,hager.vanwersch@example.com,Netherlands,female,2021-03-20,Credit cards,18,1075,JBC,35,62
7928,0,1,0,43.16,38.92,1796.24,622.32,alexis.rodriguez@example.com,France,male,2021-02-03,Bank transfers,132,1139,Visa,84,3
6905,0,1,1,10.24,38.68,2719.64,715.72,malu.bolman@example.com,Netherlands,female,2021-03-01,Credit cards,169,1146,MasterCard,57,71
8662,1,1,0,42.28,48.64,3016.24,95.56,phoenix.lewis@example.com,New Zealand,male,2021-02-18,Prepaid cards,22,1185,Amex,67,54
8867,0,0,0,38.64,38.88,1118.4,702.28,rosemerie.barros@example.com,Brazil,female,2021-01-07,Bank transfers,204,1205,Visa,98,77
63,1,1,1,2.92,13.04,3639.44,698.12,alamiro.moura@example.com,Brazil,male,2021-03-15,Prepaid cards,119,1059,MasterCard,37,13
6347,1,0,0,1.52,42.04,2106.48,470.04,helmine.polden@example.com,Norway,female,2021-02-02,Prepaid cards,140,1114,JBC,51,45
2324,1,1,1,43.8,48.4,4594.32,750.6,baptiste.francois@example.com,France,male,2021-03-20,Prepaid cards,238,1152,JBC,26,39
3057,0,0,1,17,43.88,3724.96,159,kerstin.robin@example.com,Switzerland,female,2021-02-23,Bank transfers,295,1171,JBC,70,89
7819,0,0,0,42.92,18.64,3140.44,196.84,dominic.olden@example.com,Norway,male,2021-03-31,Bank transfers,38,1089,MasterCard,18,56
5987,1,1,0,6.6,19.92,1358.88,399.52,sanna.roise@example.com,Norway,female,2021-03-09,Prepaid cards,139,1194,JBC,27,97
4291,1,1,1,9.2,40.72,3012.48,999.16,hannah.lavigne@example.com,Canada,female,2021-02-06,Prepaid cards,282,1191,Amex,26,99
3209,1,1,1,42.84,46.36,3176.52,100.56,annamaria.noel@example.com,Switzerland,female,2021-02-02,E-Wallet,97,1271,JBC,66,85
7078,0,0,1,25.84,3.12,1455.24,975.76,willie.beck@example.com,Australia,female,2021-03-07,Credit cards,57,1274,Amex,67,48
8069,0,1,0,35.2,9.8,2583.24,614.12,douglas.cole@example.com,United Kingdom,male,2021-02-10,E-Wallet,288,1211,Visa,78,64
5654,0,0,0,18.52,35.48,2837.52,818.44,ryan.roy@example.com,France,male,2021-03-08,E-Wallet,151,1294,MasterCard,20,85
7354,0,1,1,48.36,37.68,1926.2,262.52,dolores.perez@example.com,Spain,female,2021-03-20,Credit cards,222,1277,Visa,34,27
1171,1,0,0,6.64,40.24,1493.92,594.6,joke.eijgenraam@example.com,Netherlands,female,2021-02-09,Prepaid cards,190,1241,JBC,28,84
1937,0,1,1,9.36,39.76,3361.4,518.72,karl-werner.risch@example.com,Germany,male,2021-01-04,Prepaid cards,222,1229,Amex,91,61
9718,1,0,1,20.12,12.76,3991.72,651.04,zoe.gordon@example.com,United Kingdom,female,2021-03-31,Bank transfers,197,1041,JBC,47,42
1250,1,1,1,36.48,34.28,1487.56,852,silvio.keim@example.com,Germany,male,2021-01-18,Bank transfers,30,1012,MasterCard,32,57
8392,1,0,1,12.64,32.8,1664.88,406.04,frederik.sorensen@example.com,Denmark,male,2021-03-13,Mobile,292,1223,Visa,20,50
3379,1,1,0,27.28,9.72,4043.68,920.88,renzo.mathieu@example.com,Switzerland,male,2021-01-27,E-Wallet,168,1144,MasterCard,89,80
6842,0,1,1,17.28,34.64,4538.12,692.04,andrea.kristensen@example.com,Denmark,female,2021-03-24,Mobile,71,1039,JBC,68,65
1583,1,1,1,9.4,39.2,3168.84,112.2,ella.kuusisto@example.com,Finland,female,2021-03-13,Prepaid cards,202,1239,Amex,6,36
3012,0,0,0,22.2,47.84,2997.88,952.8,theodore.moore@example.com,New Zealand,male,2021-03-20,Credit cards,192,1036,Amex,99,58
7323,0,1,0,13.36,28.56,3678.4,72.64,cipriano.nascimento@example.com,Brazil,male,2021-01-11,Bank transfers,59,1226,MasterCard,26,90
6000,0,1,0,37.92,41.52,3240.68,588.6,amber.flores@example.com,United Kingdom,female,2021-01-03,Prepaid cards,105,1021,MasterCard,95,24
8362,1,1,0,48.8,42.44,2344.96,828.48,tracey.caldwell@example.com,United Kingdom,female,2021-01-27,E-Wallet,188,1295,Visa,90,91
4154,0,1,1,19.04,15.88,3505.32,516.76,soham.richardson@example.com,Ireland,male,2021-01-08,Credit cards,264,1187,Visa,38,30
4197,0,0,0,31.6,32.56,4735.6,934.52,britney.dixon@example.com,United Kingdom,female,2021-02-15,Mobile,285,1126,Visa,25,51
3663,0,0,0,7.84,1.76,2930,896.32,esma.erbay@example.com,Turkey,female,2021-02-12,E-Wallet,114,1085,JBC,52,65
2253,1,1,0,21.08,4.76,4216.32,226.6,harper.smith@example.com,New Zealand,female,2021-03-29,Credit cards,117,1106,JBC,80,5
8016,0,1,0,5.12,23,2446.8,343.56,lazaro.pires@example.com,Brazil,male,2021-03-29,Credit cards,173,1166,MasterCard,62,92
6474,0,1,0,45.68,11.2,3014.44,734.8,ruwan.bijnen@example.com,Netherlands,male,2021-02-27,Bank transfers,208,1179,Visa,48,77
8548,0,1,0,41.36,32.92,2188.64,312.76,nznyn.hmdy@example.com,Iran,female,2021-02-28,Prepaid cards,18,1186,JBC,60,5
59,0,1,0,40.4,4.56,2927.88,348.96,ella.wiitala@example.com,Finland,female,2021-02-17,Credit cards,157,1256,Amex,26,22
3854,0,0,1,14.8,37.44,4705.64,524.44,mackenzie.white@example.com,New Zealand,female,2021-03-01,Credit cards,251,1135,Visa,23,5
6368,0,1,0,40.72,8.32,3378.96,99.24,mhmdth.kmyrn@example.com,Iran,male,2021-02-04,E-Wallet,98,1026,JBC,83,72
5059,0,0,0,1.6,18.92,4330.32,796.8,kadir.karaer@example.com,Turkey,male,2021-03-05,Credit cards,102,1196,Visa,78,69
5167,1,1,1,36.36,3.84,4304.92,70.96,elias.hansen@example.com,Denmark,male,2021-03-14,Credit cards,290,1180,Visa,4,55
5552,1,1,1,18.04,11.36,1095.4,111.24,victor.lord@example.com,United Kingdom,male,2021-03-01,E-Wallet,248,1157,Amex,18,38
1452,0,0,1,49.04,28.04,2397.64,537.76,pwry.mwswy@example.com,Iran,male,2021-03-17,E-Wallet,164,1251,MasterCard,68,81
906,1,0,0,3.92,46.16,1816.28,919.64,aada.maunu@example.com,Finland,female,2021-02-21,Mobile,140,1098,Amex,61,33
4722,0,0,0,28.68,41.24,1181.52,203.84,madeleine.green@example.com,New Zealand,female,2021-01-31,Prepaid cards,270,1116,Visa,30,27
